district,sub_district,age,male,female,total
แจ้ห่ม,บ้านสา,78,17,13,30
แจ้ห่ม,บ้านสา,79,8,10,18
แจ้ห่ม,บ้านสา,80,10,7,17
แจ้ห่ม,บ้านสา,81,12,11,23
แจ้ห่ม,บ้านสา,82,7,13,20
แจ้ห่ม,บ้านสา,83,7,5,12
แจ้ห่ม,บ้านสา,84,3,3,6
แจ้ห่ม,บ้านสา,85,3,3,6
แจ้ห่ม,บ้านสา,86,3,2,5
แจ้ห่ม,บ้านสา,87,2,4,6
แจ้ห่ม,บ้านสา,88,4,5,9
แจ้ห่ม,บ้านสา,89,2,2,4
แจ้ห่ม,บ้านสา,90,2,4,6
แจ้ห่ม,บ้านสา,91,7,3,10
แจ้ห่ม,บ้านสา,92,0,6,6
แจ้ห่ม,บ้านสา,93,0,1,1
แจ้ห่ม,บ้านสา,94,0,0,0
แจ้ห่ม,บ้านสา,95,0,2,2
แจ้ห่ม,บ้านสา,96,1,0,1
แจ้ห่ม,บ้านสา,97,0,0,0
แจ้ห่ม,บ้านสา,98,0,0,0
แจ้ห่ม,บ้านสา,99,0,0,0
แจ้ห่ม,บ้านสา,100,0,0,0
แจ้ห่ม,บ้านสา,100,0,0,0
แจ้ห่ม,ปงดอน,0,10,9,19
แจ้ห่ม,ปงดอน,1,13,10,23
แจ้ห่ม,ปงดอน,2,8,5,13
แจ้ห่ม,ปงดอน,3,10,11,21
แจ้ห่ม,ปงดอน,4,9,5,14
แจ้ห่ม,ปงดอน,5,16,15,31
แจ้ห่ม,ปงดอน,6,10,11,21
แจ้ห่ม,ปงดอน,7,13,14,27
แจ้ห่ม,ปงดอน,8,11,17,28
แจ้ห่ม,ปงดอน,9,9,18,27
แจ้ห่ม,ปงดอน,10,8,8,16
แจ้ห่ม,ปงดอน,11,7,15,22
แจ้ห่ม,ปงดอน,12,11,11,22
แจ้ห่ม,ปงดอน,13,9,16,25
แจ้ห่ม,ปงดอน,14,16,13,29
แจ้ห่ม,ปงดอน,15,10,12,22
แจ้ห่ม,ปงดอน,16,21,17,38
แจ้ห่ม,ปงดอน,17,16,11,27
แจ้ห่ม,ปงดอน,18,24,26,50
แจ้ห่ม,ปงดอน,19,14,24,38
แจ้ห่ม,ปงดอน,20,16,13,29
แจ้ห่ม,ปงดอน,21,21,12,33
แจ้ห่ม,ปงดอน,22,20,13,33
แจ้ห่ม,ปงดอน,23,12,11,23
แจ้ห่ม,ปงดอน,24,20,19,39
แจ้ห่ม,ปงดอน,25,18,21,39
แจ้ห่ม,ปงดอน,26,16,14,30
แจ้ห่ม,ปงดอน,27,21,20,41
แจ้ห่ม,ปงดอน,28,26,26,52
แจ้ห่ม,ปงดอน,29,32,29,61
แจ้ห่ม,ปงดอน,30,35,19,54
แจ้ห่ม,ปงดอน,31,22,43,65
แจ้ห่ม,ปงดอน,32,41,26,67
แจ้ห่ม,ปงดอน,33,30,26,56
แจ้ห่ม,ปงดอน,34,32,25,57
แจ้ห่ม,ปงดอน,35,28,18,46
แจ้ห่ม,ปงดอน,36,37,23,60
แจ้ห่ม,ปงดอน,37,35,23,58
แจ้ห่ม,ปงดอน,38,19,27,46
แจ้ห่ม,ปงดอน,39,36,41,77
แจ้ห่ม,ปงดอน,40,21,20,41
แจ้ห่ม,ปงดอน,41,25,16,41
แจ้ห่ม,ปงดอน,42,29,26,55
แจ้ห่ม,ปงดอน,43,27,20,47
แจ้ห่ม,ปงดอน,44,29,29,58
แจ้ห่ม,ปงดอน,45,32,26,58
แจ้ห่ม,ปงดอน,46,30,20,50
แจ้ห่ม,ปงดอน,47,21,34,55
แจ้ห่ม,ปงดอน,48,27,28,55
แจ้ห่ม,ปงดอน,49,22,27,49
แจ้ห่ม,ปงดอน,50,27,29,56
แจ้ห่ม,ปงดอน,51,28,27,55
แจ้ห่ม,ปงดอน,52,23,29,52
แจ้ห่ม,ปงดอน,53,33,37,70
แจ้ห่ม,ปงดอน,54,43,52,95
แจ้ห่ม,ปงดอน,55,44,45,89
แจ้ห่ม,ปงดอน,56,45,34,79
แจ้ห่ม,ปงดอน,57,51,48,99
แจ้ห่ม,ปงดอน,58,44,50,94
แจ้ห่ม,ปงดอน,59,51,46,97
แจ้ห่ม,ปงดอน,60,45,49,94
แจ้ห่ม,ปงดอน,61,40,56,96
แจ้ห่ม,ปงดอน,62,39,42,81
แจ้ห่ม,ปงดอน,63,40,43,83
แจ้ห่ม,ปงดอน,64,44,37,81
แจ้ห่ม,ปงดอน,65,41,35,76
แจ้ห่ม,ปงดอน,66,28,28,56
แจ้ห่ม,ปงดอน,67,40,32,72
แจ้ห่ม,ปงดอน,68,34,38,72
แจ้ห่ม,ปงดอน,69,34,34,68
แจ้ห่ม,ปงดอน,70,28,38,66
แจ้ห่ม,ปงดอน,71,25,30,55
แจ้ห่ม,ปงดอน,72,18,24,42
แจ้ห่ม,ปงดอน,73,22,20,42
แจ้ห่ม,ปงดอน,74,25,21,46
แจ้ห่ม,ปงดอน,75,21,17,38
แจ้ห่ม,ปงดอน,76,22,20,42
แจ้ห่ม,ปงดอน,77,15,18,33
แจ้ห่ม,ปงดอน,78,8,13,21
แจ้ห่ม,ปงดอน,79,7,14,21
แจ้ห่ม,ปงดอน,80,14,19,33
แจ้ห่ม,ปงดอน,81,3,9,12
แจ้ห่ม,ปงดอน,82,14,10,24
แจ้ห่ม,ปงดอน,83,7,9,16
แจ้ห่ม,ปงดอน,84,3,4,7
แจ้ห่ม,ปงดอน,85,0,6,6
แจ้ห่ม,ปงดอน,86,3,3,6
แจ้ห่ม,ปงดอน,87,3,11,14
แจ้ห่ม,ปงดอน,88,2,2,4
แจ้ห่ม,ปงดอน,89,2,0,2
แจ้ห่ม,ปงดอน,90,2,4,6
แจ้ห่ม,ปงดอน,91,2,4,6
แจ้ห่ม,ปงดอน,92,2,1,3
แจ้ห่ม,ปงดอน,93,2,2,4
แจ้ห่ม,ปงดอน,94,0,0,0
แจ้ห่ม,ปงดอน,95,2,1,3
แจ้ห่ม,ปงดอน,96,0,0,0
แจ้ห่ม,ปงดอน,97,0,0,0
แจ้ห่ม,ปงดอน,98,0,0,0
แจ้ห่ม,ปงดอน,99,0,1,1
แจ้ห่ม,ปงดอน,100,0,0,0
แจ้ห่ม,ปงดอน,100,0,0,0
แจ้ห่ม,วิเชตนคร,0,14,13,27
แจ้ห่ม,วิเชตนคร,1,21,16,37
แจ้ห่ม,วิเชตนคร,2,17,15,32
แจ้ห่ม,วิเชตนคร,3,13,15,28
แจ้ห่ม,วิเชตนคร,4,20,22,42
แจ้ห่ม,วิเชตนคร,5,24,22,46
แจ้ห่ม,วิเชตนคร,6,12,17,29
แจ้ห่ม,วิเชตนคร,7,24,18,42
แจ้ห่ม,วิเชตนคร,8,27,28,55
แจ้ห่ม,วิเชตนคร,9,27,15,42
แจ้ห่ม,วิเชตนคร,10,25,21,46
แจ้ห่ม,วิเชตนคร,11,27,22,49
แจ้ห่ม,วิเชตนคร,12,24,32,56
แจ้ห่ม,วิเชตนคร,13,19,22,41
แจ้ห่ม,วิเชตนคร,14,18,27,45
แจ้ห่ม,วิเชตนคร,15,21,13,34
แจ้ห่ม,วิเชตนคร,16,30,24,54
แจ้ห่ม,วิเชตนคร,17,21,20,41
แจ้ห่ม,วิเชตนคร,18,33,27,60
แจ้ห่ม,วิเชตนคร,19,25,24,49
แจ้ห่ม,วิเชตนคร,20,20,27,47
แจ้ห่ม,วิเชตนคร,21,35,37,72
แจ้ห่ม,วิเชตนคร,22,27,29,56
แจ้ห่ม,วิเชตนคร,23,25,23,48
แจ้ห่ม,วิเชตนคร,24,31,34,65
แจ้ห่ม,วิเชตนคร,25,37,27,64
แจ้ห่ม,วิเชตนคร,26,46,26,72
แจ้ห่ม,วิเชตนคร,27,39,31,70
แจ้ห่ม,วิเชตนคร,28,47,45,92
แจ้ห่ม,วิเชตนคร,29,57,48,105
แจ้ห่ม,วิเชตนคร,30,51,48,99
แจ้ห่ม,วิเชตนคร,31,51,45,96
แจ้ห่ม,วิเชตนคร,32,59,48,107
แจ้ห่ม,วิเชตนคร,33,50,43,93
แจ้ห่ม,วิเชตนคร,34,61,56,117
แจ้ห่ม,วิเชตนคร,35,54,42,96
แจ้ห่ม,วิเชตนคร,36,52,46,98
แจ้ห่ม,วิเชตนคร,37,54,38,92
แจ้ห่ม,วิเชตนคร,38,45,44,89
แจ้ห่ม,วิเชตนคร,39,37,39,76
แจ้ห่ม,วิเชตนคร,40,37,35,72
แจ้ห่ม,วิเชตนคร,41,53,38,91
แจ้ห่ม,วิเชตนคร,42,44,32,76
แจ้ห่ม,วิเชตนคร,43,36,48,84
แจ้ห่ม,วิเชตนคร,44,46,38,84
แจ้ห่ม,วิเชตนคร,45,50,55,105
แจ้ห่ม,วิเชตนคร,46,36,38,74
แจ้ห่ม,วิเชตนคร,47,40,43,83
แจ้ห่ม,วิเชตนคร,48,45,51,96
แจ้ห่ม,วิเชตนคร,49,32,43,75
แจ้ห่ม,วิเชตนคร,50,40,39,79
แจ้ห่ม,วิเชตนคร,51,44,38,82
แจ้ห่ม,วิเชตนคร,52,48,43,91
แจ้ห่ม,วิเชตนคร,53,44,59,103
แจ้ห่ม,วิเชตนคร,54,55,72,127
แจ้ห่ม,วิเชตนคร,55,56,74,130
แจ้ห่ม,วิเชตนคร,56,40,45,85
แจ้ห่ม,วิเชตนคร,57,65,80,145
แจ้ห่ม,วิเชตนคร,58,53,71,124
แจ้ห่ม,วิเชตนคร,59,58,90,148
แจ้ห่ม,วิเชตนคร,60,57,70,127
แจ้ห่ม,วิเชตนคร,61,82,96,178
แจ้ห่ม,วิเชตนคร,62,63,87,150
แจ้ห่ม,วิเชตนคร,63,64,84,148
แจ้ห่ม,วิเชตนคร,64,76,83,159
แจ้ห่ม,วิเชตนคร,65,68,98,166
แจ้ห่ม,วิเชตนคร,66,63,75,138
แจ้ห่ม,วิเชตนคร,67,73,90,163
แจ้ห่ม,วิเชตนคร,68,71,67,138
แจ้ห่ม,วิเชตนคร,69,61,74,135
แจ้ห่ม,วิเชตนคร,70,56,66,122
แจ้ห่ม,วิเชตนคร,71,40,60,100
แจ้ห่ม,วิเชตนคร,72,32,48,80
แจ้ห่ม,วิเชตนคร,73,42,51,93
แจ้ห่ม,วิเชตนคร,74,40,43,83
แจ้ห่ม,วิเชตนคร,75,22,46,68
แจ้ห่ม,วิเชตนคร,76,32,33,65
แจ้ห่ม,วิเชตนคร,77,23,27,50
แจ้ห่ม,วิเชตนคร,78,12,23,35
แจ้ห่ม,วิเชตนคร,79,13,9,22
แจ้ห่ม,วิเชตนคร,80,10,15,25
แจ้ห่ม,วิเชตนคร,81,12,12,24
แจ้ห่ม,วิเชตนคร,82,7,19,26
แจ้ห่ม,วิเชตนคร,83,7,15,22
แจ้ห่ม,วิเชตนคร,84,8,11,19
แจ้ห่ม,วิเชตนคร,85,7,10,17
แจ้ห่ม,วิเชตนคร,86,3,10,13
แจ้ห่ม,วิเชตนคร,87,7,8,15
แจ้ห่ม,วิเชตนคร,88,5,10,15
แจ้ห่ม,วิเชตนคร,89,6,2,8
แจ้ห่ม,วิเชตนคร,90,6,4,10
แจ้ห่ม,วิเชตนคร,91,3,3,6
แจ้ห่ม,วิเชตนคร,92,5,3,8
แจ้ห่ม,วิเชตนคร,93,2,3,5
แจ้ห่ม,วิเชตนคร,94,4,0,4
แจ้ห่ม,วิเชตนคร,95,0,1,1
แจ้ห่ม,วิเชตนคร,96,2,2,4
แจ้ห่ม,วิเชตนคร,97,0,3,3
แจ้ห่ม,วิเชตนคร,98,1,1,2
แจ้ห่ม,วิเชตนคร,99,0,0,0
แจ้ห่ม,วิเชตนคร,100,0,0,0
แจ้ห่ม,วิเชตนคร,100,1,1,2
แจ้ห่ม,เมืองมาย,0,5,9,14
แจ้ห่ม,เมืองมาย,1,17,11,28
แจ้ห่ม,เมืองมาย,2,19,9,28
แจ้ห่ม,เมืองมาย,3,12,10,22
แจ้ห่ม,เมืองมาย,4,4,14,18
แจ้ห่ม,เมืองมาย,5,14,14,28
แจ้ห่ม,เมืองมาย,6,15,9,24
แจ้ห่ม,เมืองมาย,7,10,11,21
แจ้ห่ม,เมืองมาย,8,14,16,30
แจ้ห่ม,เมืองมาย,9,17,17,34
แจ้ห่ม,เมืองมาย,10,9,19,28
แจ้ห่ม,เมืองมาย,11,8,6,14
แจ้ห่ม,เมืองมาย,12,11,11,22
แจ้ห่ม,เมืองมาย,13,19,14,33
แจ้ห่ม,เมืองมาย,14,16,14,30
แจ้ห่ม,เมืองมาย,15,19,21,40
แจ้ห่ม,เมืองมาย,16,11,16,27
แจ้ห่ม,เมืองมาย,17,21,12,33
แจ้ห่ม,เมืองมาย,18,22,19,41
แจ้ห่ม,เมืองมาย,19,19,18,37
แจ้ห่ม,เมืองมาย,20,26,14,40
แจ้ห่ม,เมืองมาย,21,9,18,27
แจ้ห่ม,เมืองมาย,22,17,17,34
แจ้ห่ม,เมืองมาย,23,9,14,23
แจ้ห่ม,เมืองมาย,24,22,19,41
แจ้ห่ม,เมืองมาย,25,19,14,33
แจ้ห่ม,เมืองมาย,26,19,20,39
แจ้ห่ม,เมืองมาย,27,16,16,32
แจ้ห่ม,เมืองมาย,28,16,20,36
แจ้ห่ม,เมืองมาย,29,21,25,46
แจ้ห่ม,เมืองมาย,30,30,25,55
แจ้ห่ม,เมืองมาย,31,26,16,42
แจ้ห่ม,เมืองมาย,32,34,27,61
แจ้ห่ม,เมืองมาย,33,19,16,35
